Time,Current (mA),Voltage (V),Power (W),Energy (kWh),Cost (BDT),Duration (min)
2025-08-02 19:36:49.808542,801.0,234.8,96.6,0.14581522344588888,0.8748913406753333,86
2025-08-02 19:37:50.805733,800.0,233.0,99.8,0.14750637106694442,0.8850382264016665,87
2025-08-02 19:38:51.813164,800.0,233.0,99.8,0.1491978766373333,0.8951872598239998,88
2025-08-02 19:39:52.819429,800.0,233.0,99.8,0.15088924085211108,0.9053354451126665,89
2025-08-02 19:40:53.813991,800.0,233.0,99.8,0.1525798225517222,0.9154789353103332,90
2025-08-02 19:41:54.809340,800.0,233.0,99.8,0.15427122250044442,0.9256273350026665,91
2025-08-02 19:42:55.808596,800.0,233.0,99.8,0.15596147583033332,0.9357688549819999,92
2025-08-02 19:43:56.808138,800.0,233.0,99.8,0.15765367334738886,0.9459220400843331,93
2025-08-02 19:44:56.811830,800.0,233.0,99.8,0.1593159376841111,0.9558956261046665,94
2025-08-02 19:46:56.813543,800.0,233.0,99.8,0.16264310698238887,0.9758586418943332,96
2025-08-02 19:49:03.805331,800.0,233.0,99.8,0.1661634509626111,0.9969807057756666,98
